# Synthetic cluster and field from the UPMASK validation set.
# From:
# UPMASK: unsupervised photometric membership assignment in stellar clusters
# Krone-Martins, A., & Moitinho, A. 2014, A&A, 561, A57
#
RAJ2000;DECJ2000;Umag;Bmag;Vmag;Rmag;Imag;flag
392.883196;282.780612;8.750;9.207;9.072;8.978;8.848;0
416.186652;396.353060;8.579;9.075;8.934;8.808;8.694;0
371.258780;269.104708;8.413;8.868;8.752;8.645;8.514;0
444.673308;397.613924;8.211;8.650;8.523;8.423;8.294;0
332.697532;363.783908;7.945;8.385;8.255;8.127;7.998;0
510.641980;383.198116;7.622;8.030;7.892;7.768;7.638;0
510.878172;330.249924;7.157;6.650;5.937;5.522;5.098;0
 88.655580;293.854884;16.444;16.052;15.437;15.031;14.586;2
308.490140;391.128676;17.228;16.920;16.077;15.496;14.870;2
257.931324;331.160548;23.086;22.140;20.548;19.560;18.563;2
118.942716;370.701412;21.165;20.283;18.753;17.719;16.592;2
201.918972;611.816836;21.449;20.569;19.091;18.187;17.296;2
404.599516;647.491684;19.389;18.875;17.706;16.962;16.208;2
719.752860;224.583044;22.302;20.940;19.349;18.342;17.443;2
403.670236;472.056292;22.632;21.342;19.810;18.834;17.976;2
465.363868;268.499972;24.489;22.684;20.829;19.401;17.613;2
571.555580;655.109668;21.876;21.099;19.686;18.816;17.952;2
108.774844;566.340196;22.606;21.588;20.086;19.084;17.983;2
716.945308;476.856868;21.380;20.174;18.745;17.824;17.030;2
283.022588; 44.476612;19.709;18.908;17.785;17.073;16.325;2
536.827964;581.172420;19.618;19.055;17.719;16.803;15.810;2
261.656892;206.086852;15.771;15.472;14.802;14.376;13.944;2
528.122652;379.643972;17.194;16.726;15.967;15.488;14.984;2
293.910300;458.174468;22.701;21.509;20.038;19.076;18.015;2
629.986524;270.366628;22.319;21.095;19.566;18.632;17.788;2
115.532892;523.005476;20.108;19.459;18.219;17.463;16.724;2
332.699996;390.393348;17.586;17.293;16.322;15.650;14.925;2
309.846748;570.220292;22.676;21.840;20.334;19.367;18.365;2
525.348540;113.718180;22.507;21.320;19.761;18.780;17.876;2
326.666364;226.792548;22.629;21.270;19.717;18.724;17.849;2
316.181692;171.164932;18.662;17.921;16.860;16.182;15.466;2
423.928540; 72.271940;23.043;22.006;20.385;19.390;18.405;2
227.366460;290.022308;23.231;21.851;20.222;19.208;18.297;2
311.375484;163.551172;22.125;21.316;19.856;18.930;17.980;2
668.588604;171.819300;11.600;11.835;11.512;11.265;11.012;2
497.023804;635.820772;22.958;21.925;20.249;19.208;18.158;2
536.997980; 81.638660;24.157;22.404;20.583;19.195;17.462;2
577.492060;694.923684;21.849;20.784;19.445;18.569;17.604;2
279.824668;701.461732;21.669;20.866;19.495;18.606;17.675;2
139.424540;457.676740;20.877;19.898;18.538;17.720;16.976;2
725.001180;195.256516;17.522;17.170;16.337;15.794;15.236;2
666.229852;111.306980;22.757;21.695;20.189;19.217;18.176;2
709.707836;370.286756;23.566;22.229;20.540;19.519;18.570;2
443.900316;723.603236;21.040;20.198;18.562;17.446;16.231;2
238.132732;405.282596;23.701;22.332;20.699;19.654;18.719;2
597.014332;400.832964;24.038;22.589;20.874;19.713;18.599;2
600.832828;233.087012;22.504;21.500;19.967;19.039;18.140;2
176.544348;740.796324;21.310;20.443;18.994;18.072;17.130;2
797.541692;188.358372;17.246;16.693;15.667;15.070;14.536;2
144.183932;536.955940;15.798;15.563;14.834;14.331;13.789;2
362.058204;426.479684;18.796;18.139;16.989;16.310;15.684;2
178.460284;555.074436;21.837;20.777;19.422;18.531;17.549;2
548.011004;252.410404;15.920;15.693;15.016;14.546;14.040;2
424.354812;355.789988;17.338;16.865;15.704;14.903;14.034;2
224.847900;220.046820;22.864;21.532;19.916;18.868;17.720;2
705.904124; 43.642372;20.575;19.640;18.250;17.314;16.292;2
329.306716; 30.768324;20.428;19.435;18.163;17.344;16.471;2
476.807388;391.763684;23.379;22.253;20.571;19.529;18.508;2
667.600188;469.060772;16.839;16.540;15.592;14.932;14.220;2
131.410204;499.370084;23.292;22.108;20.458;19.461;18.507;2
759.372572;687.745700;19.744;18.836;17.574;16.819;16.149;2
239.936732;539.611428;18.397;17.904;16.760;15.972;15.117;2
705.832316;464.431972;24.033;22.595;20.864;19.798;18.819;2
354.797500;618.758980;19.121;18.347;17.241;16.535;15.785;2
 94.112636;188.019748;20.339;19.608;18.256;17.336;16.335;2
621.482908;353.727268;17.293;16.853;15.986;15.433;14.874;2
782.740796;518.804356;23.817;22.631;20.924;19.887;18.876;2
780.071932; 91.846308;19.769;18.593;17.238;16.380;15.622;2
289.590204;289.548164;22.175;21.070;19.693;18.795;17.804;2
255.773916;438.208676;15.580;15.158;14.604;14.247;13.859;2
120.097628;154.332292;21.531;20.779;19.411;18.575;17.752;2
701.419644;115.550340;16.078;15.733;14.733;14.034;13.279;2
763.070332;322.655876;13.648;13.415;12.989;12.707;12.402;2
706.626428; 66.704708;15.942;15.510;14.922;14.540;14.123;2
338.529116;695.936740;21.378;20.204;18.806;17.908;16.924;2
590.036988;484.639940;22.956;21.788;20.172;19.093;17.908;2
480.022204;575.733316;16.597;16.122;15.433;14.973;14.471;2
422.980956;129.062564;22.858;21.763;20.262;19.294;18.254;2
687.380124;528.442820;22.693;21.494;20.055;19.132;18.119;2
530.814396;741.385924;23.481;22.226;20.586;19.499;18.303;2
397.700668;347.587684;23.051;21.653;20.040;18.929;17.823;2
563.787996;320.500932;21.281;19.990;18.545;17.608;16.780;2
446.820860;362.123172;23.040;21.963;20.255;19.173;18.061;2
482.150044;478.203620;22.060;21.135;19.644;18.698;17.731;2
321.984764;311.900164;21.064;20.172;18.853;18.000;17.092;2
245.121340;356.669988;21.403;20.584;19.148;18.256;17.376;2
102.515228;166.394628;21.023;20.083;18.844;18.053;17.202;2
469.861724;368.162436;22.910;21.823;20.187;19.090;17.888;2
718.998876;560.855332;22.476;21.546;19.939;18.928;17.891;2
285.950172;128.563076;23.741;22.658;20.988;19.904;18.756;2
705.377884;179.137380;18.584;18.004;16.850;16.145;15.465;2
420.798204; 36.050788;23.354;21.855;20.205;19.050;17.701;2
452.513756;118.558532;20.969;20.271;18.895;18.025;17.137;2
167.581020;691.136868;23.891;22.459;20.739;19.631;18.615;2
795.459260;328.390308;20.435;19.759;18.493;17.725;16.981;2
751.858428;589.497572;18.749;17.970;16.958;16.306;15.596;2
517.514076; 99.565316;19.884;19.005;17.803;17.008;16.135;2
489.869052;107.249124;20.125;19.303;18.028;17.207;16.342;2
360.735388;538.494532;20.373;19.715;18.453;17.664;16.873;2
158.031260;270.032932;24.002;22.579;20.927;19.737;18.408;2
714.040604; 94.392324;20.950;20.194;18.856;18.009;17.148;2
479.242876;437.532484;23.945;22.737;20.902;19.758;18.601;2
602.551644;227.262820;19.865;19.054;17.799;16.994;16.154;2
583.008956;437.238212;24.013;22.548;20.832;19.759;18.784;2
305.730460; 96.701444;21.273;20.203;18.912;18.085;17.188;2
778.705468;645.233252;23.153;21.697;20.113;19.061;18.058;2
282.750140;424.474692;20.154;19.277;17.849;16.878;15.820;2
581.218332;192.612292;21.102;20.043;18.779;17.963;17.075;2
806.543740;647.152004;21.291;20.336;19.037;18.206;17.317;2
108.569276;385.141860;18.102;17.401;16.544;16.000;15.413;2
497.270204;520.625604;22.538;21.548;20.119;19.193;18.197;2
356.861980;243.950436;19.974;19.090;18.019;17.334;16.583;2
507.991772;724.501540;23.274;22.208;20.505;19.426;18.325;2
570.632636;584.438276;20.401;19.571;18.234;17.324;16.334;2
162.107772;731.922404;19.170;18.253;17.149;16.442;15.673;2
707.814780;424.619012;16.533;16.145;15.462;15.001;14.498;2
102.579996;264.084836;23.480;22.167;20.352;19.142;17.812;2
388.966844;475.526660;20.199;19.217;17.984;17.178;16.291;2
617.859068;334.307780;19.326;18.592;17.529;16.852;16.139;2
200.901340;190.601668;14.561;14.453;13.920;13.545;13.143;2
162.120796;165.679364;22.657;21.678;20.146;19.155;18.114;2
773.368092;405.868676;22.758;21.720;20.141;19.183;18.249;2
367.029852;308.919780;18.423;17.427;16.171;15.421;14.784;2
262.604828;475.241188;18.585;17.952;16.939;16.297;15.639;2
747.372540;744.231492;22.301;20.877;19.331;18.353;17.497;2
566.241436;343.590724;19.228;18.602;17.376;16.539;15.628;2
638.989980;176.868740;21.426;20.683;19.316;18.478;17.650;2
356.561724;720.327876;23.371;22.431;20.837;19.804;18.720;2
350.403836;368.285636;21.984;20.806;19.297;18.301;17.202;2
407.844956;397.570628;11.067;10.997;10.782;10.638;10.488;2
174.175740;244.087716;22.798;21.868;20.317;19.318;18.276;2
406.842460;249.887620;21.541;20.445;19.113;18.245;17.290;2
702.687196;477.383460;21.289;20.077;18.666;17.644;16.562;2
421.249468;436.897124;18.428;17.845;16.825;16.179;15.530;2
538.886812;421.340484;19.710;19.062;17.909;17.155;16.359;2
614.724860;367.814308;22.392;21.370;19.804;18.839;17.899;2
730.302652;420.633668;23.239;21.989;20.276;19.227;18.223;2
435.554396;595.667428;22.155;20.945;19.431;18.507;17.675;2
424.874716;671.841988;19.552;18.672;17.414;16.675;16.017;2
335.015100;239.104452;22.192;21.394;20.010;19.104;18.144;2
582.735804;600.630980;23.845;22.440;20.679;19.524;18.249;2
794.490908;141.248452;22.067;20.900;19.346;18.395;17.510;2
507.679548;416.277668;23.633;22.361;20.626;19.469;18.197;2
129.782908;219.688132;19.733;19.087;17.847;17.077;16.326;2
532.261468;233.732932;21.533;20.449;19.092;18.197;17.214;2
605.504572;379.724932;23.897;22.364;20.668;19.587;18.614;2
584.774236; 76.566340;23.981;22.581;20.855;19.746;18.532;2
478.736348;684.914564;23.070;22.130;20.575;19.619;18.670;2
665.361116;597.605892;22.864;21.954;20.393;19.422;18.441;2
372.217628;210.135556;23.539;22.237;20.586;19.494;18.291;2
715.699228;714.198852;20.841;20.129;18.817;17.985;17.140;2
122.915036;372.034788;23.775;22.552;20.786;19.695;18.626;2
554.270268;114.375364;23.578;22.349;20.673;19.589;18.412;2
698.275932;416.242116;15.244;14.855;14.351;14.033;13.687;2
324.509660;254.230948;20.422;19.508;18.061;17.085;16.017;2
124.887644;488.341572;23.338;21.987;20.318;19.235;18.050;2
212.255804;197.813092;16.824;16.423;15.466;14.879;14.325;2
780.011388;513.032260;20.906;19.829;18.440;17.604;16.860;2
301.062236;689.097732;21.216;20.066;18.667;17.753;16.750;2
379.107324; 99.111940;23.263;22.072;20.547;19.568;18.503;2
203.858844;164.164004;23.825;22.394;20.772;19.672;18.529;2
184.571356;519.082084;22.085;21.233;19.826;18.911;17.942;2
183.717052;162.406468;23.258;21.937;20.388;19.286;18.125;2
562.621820;736.153796;22.296;21.103;19.682;18.767;17.764;2
154.729500;473.456900;19.282;18.613;17.516;16.814;16.089;2
714.545724;458.679236;23.038;21.630;20.015;18.907;17.811;2
376.046684;351.994724;21.841;20.527;19.057;18.067;17.129;2
707.646172;541.152484;13.314;13.242;12.756;12.405;12.031;2
265.031164;445.315204;19.540;18.799;17.668;16.907;16.074;2
727.726716;286.617412;12.448;12.398;11.864;11.527;11.215;2
326.662140;307.324164;19.710;19.048;17.856;17.086;16.290;2
397.325788;698.781956;16.677;16.209;15.508;15.038;14.525;2
444.503292;405.432196;19.128;18.406;17.365;16.668;15.903;2
106.441436;263.278052;20.531;19.385;17.973;17.097;16.330;2
707.811260; 46.900484;21.585;20.241;18.733;17.670;16.459;2
458.576956;106.832004;22.965;21.615;20.013;18.910;17.815;2
415.148604;600.095588;23.517;22.288;20.591;19.537;18.528;2
758.039900;648.820484;20.965;20.221;18.853;17.980;17.088;2
787.416060;485.268260;21.948;21.133;19.681;18.775;17.860;2
529.058268;302.860100;22.733;21.832;20.279;19.295;18.283;2
444.157276;454.661156;21.245;20.177;18.865;18.004;17.057;2
275.786876;507.607940;21.563;20.205;18.746;17.779;16.869;2
167.239228; 94.146628;18.422;17.681;16.482;15.776;15.131;2
264.708028;385.513572;20.188;19.273;18.163;17.446;16.658;2
113.618012; 72.694692;21.657;20.549;19.209;18.338;17.378;2
618.462044;734.248420;23.955;22.660;20.950;19.906;18.914;2
542.054812;186.883492;21.492;20.570;19.167;18.270;17.341;2
520.229404;114.036740;21.483;20.470;18.912;17.864;16.715;2
249.049308;519.972292;23.933;22.533;20.843;19.701;18.613;2
277.431420;532.520388;21.545;20.839;19.473;18.606;17.721;2
660.433468;716.756836;20.786;19.875;18.590;17.731;16.788;2
709.246012;631.892100;19.507;18.683;17.640;16.958;16.206;2
318.576700;341.590308;18.720;17.897;16.711;16.014;15.403;2
463.917500;683.732900;16.078;15.557;14.825;14.360;13.871;2
726.067388;434.340548;21.941;20.610;18.847;17.655;16.346;2
157.896444;278.378852;14.607;14.409;13.944;13.625;13.280;2
692.072988;686.312708;21.053;20.203;18.819;17.968;17.157;2
715.915708;167.366500;21.798;20.961;19.591;18.700;17.758;2
725.398236;392.354692;23.548;22.284;20.595;19.501;18.319;2
146.515228;620.751652;24.159;22.765;21.000;19.832;18.543;2
803.736892;416.672260;23.464;22.134;20.518;19.461;18.294;2
765.599452;296.657508;19.234;18.595;17.515;16.821;16.103;2
 95.140828;749.533316;18.237;17.516;16.631;16.070;15.464;2
 97.327452;495.156644;14.408;14.101;13.639;13.328;12.992;2
507.897788;612.721476;19.866;19.025;17.884;17.159;16.392;2
352.420444;485.626596;15.677;15.232;14.631;14.233;13.800;2
289.706012;570.277316;22.677;21.533;19.848;18.821;17.816;2
270.594524;608.724516;20.397;19.565;18.344;17.557;16.715;2
598.562428;197.710308;19.793;19.217;18.036;17.293;16.545;2
489.741628;351.039396;22.047;20.703;19.182;18.113;16.910;2
 93.016508;106.686980;21.940;20.781;19.354;18.414;17.380;2
413.246396;240.549764;22.592;21.242;19.462;18.270;16.960;2
181.651868; 42.280484;21.636;20.582;19.110;18.238;17.429;2
462.815740;130.041828;20.650;19.660;18.367;17.501;16.554;2
370.520988;517.608964;19.959;19.199;18.016;17.220;16.348;2
267.798940; 65.665956;23.255;21.618;19.903;18.692;17.244;2
279.852828;218.820100;22.923;21.966;20.416;19.468;18.531;2
168.796828;119.712388;16.625;16.114;15.440;14.999;14.516;2
176.881916;129.983748;20.790;19.992;18.667;17.872;17.113;2
395.770300;397.385828;15.928;15.446;14.836;14.442;14.012;2
 98.306364;459.782052;20.271;19.605;18.366;17.578;16.775;2
117.595964;263.076356;19.206;18.311;17.199;16.489;15.722;2
234.844700;361.213604;20.315;19.341;18.168;17.404;16.566;2
277.574684;623.595108;23.453;22.243;20.578;19.570;18.606;2
244.303996;116.004772;21.114;20.036;18.753;17.923;17.014;2
514.528412;559.382564;20.136;19.096;17.838;17.017;16.119;2
712.949404;334.788964;18.303;17.763;16.746;16.102;15.460;2
304.138716;252.929604;19.824;19.022;17.982;17.303;16.553;2
496.409212;722.704932;18.711;17.859;16.677;15.969;15.355;2
605.313436;740.940644;20.497;19.533;18.351;17.597;16.780;2
267.397308; 66.300612;17.936;17.102;15.988;15.231;14.399;2
301.724700; 90.276036;20.193;19.288;18.111;17.362;16.565;2
617.228284;645.091748;22.161;20.873;19.231;18.139;16.937;2
488.489564; 79.839236;21.239;19.853;18.307;17.230;16.001;2
552.784476; 83.785156;22.813;21.845;20.351;19.377;18.339;2
230.850556;204.220900;21.199;20.169;18.926;18.123;17.238;2
243.656668;377.005732;20.499;19.588;18.404;17.649;16.838;2
552.501468; 75.389252;22.295;21.111;19.692;18.780;17.783;2
645.656860;493.836644;15.035;14.685;14.087;13.674;13.226;2
686.105884;209.133060;24.075;22.628;20.873;19.719;18.447;2
557.824412;102.158148;21.430;20.411;18.957;18.025;17.044;2
676.408284;496.515716;20.449;19.679;18.372;17.564;16.768;2
426.663580;194.147364;21.899;21.143;19.736;18.869;18.004;2
171.463580; 46.834660;21.978;20.721;19.233;18.198;17.155;2
795.727132;478.907972;19.348;18.539;17.288;16.529;15.838;2
527.390492; 50.514468;17.146;16.484;15.670;15.152;14.587;2
596.934780;391.149092;16.702;16.295;15.348;14.791;14.281;2
233.642972;229.117508;20.060;19.153;18.019;17.297;16.520;2
315.898684;529.775844;23.035;21.874;20.219;19.149;18.012;2
115.873980;524.432836;21.168;19.892;18.427;17.481;16.634;2
371.075036;722.327588;21.033;19.944;18.526;17.575;16.531;2
522.206588;141.624388;19.593;18.823;17.565;16.763;15.942;2
528.684796;692.696580;23.787;22.536;20.815;19.776;18.777;2
408.648924; 96.380772;24.060;22.702;20.937;19.873;18.866;2
199.950588;457.167044;20.572;19.974;18.794;18.022;17.215;2
206.704764;708.136004;23.222;21.857;20.208;19.149;18.188;2
635.298908;456.635172;22.356;21.456;19.967;19.005;17.997;2
693.949148;723.311076;23.332;21.944;20.342;19.277;18.297;2
209.264156;236.502116;23.923;22.674;20.965;19.925;18.925;2
653.516668;584.474180;23.274;21.847;20.235;19.186;18.235;2
112.334972;558.270596;23.662;22.279;20.685;19.579;18.462;2
241.759740;694.468900;20.464;19.745;18.451;17.647;16.847;2
393.254556;631.369732;24.256;22.698;20.870;19.725;18.666;2
288.025916;664.560516;19.852;19.060;17.896;17.154;16.380;2
650.456380;582.403012;22.816;21.519;19.989;19.002;17.924;2
576.866204;748.539268;23.429;22.350;20.664;19.602;18.518;2
389.669436;161.298372;14.198;13.872;13.331;13.003;12.686;2
470.459068;378.282436;19.049;18.303;17.386;16.804;16.166;2
545.136572; 51.442340;21.446;20.785;19.463;18.611;17.731;2
629.192060;509.033540;19.886;19.014;17.842;17.088;16.273;2
660.712252;324.627428;23.111;21.693;20.082;18.969;17.752;2
713.945564; 49.126532;21.110;20.358;19.006;18.181;17.372;2
395.179996;457.659140;20.606;19.413;18.033;17.156;16.413;2
648.097980;605.137988;23.155;22.197;20.583;19.565;18.524;2
114.897180;605.970468;23.799;22.377;20.745;19.644;18.589;2
370.242204;199.421732;17.505;16.835;16.018;15.486;14.905;2
338.006396;282.487748;21.995;20.688;19.205;18.204;17.258;2
487.272348;584.806468;22.884;21.945;20.408;19.467;18.539;2
774.947516;198.203460;20.592;19.570;18.272;17.418;16.476;2
245.643708;331.569220;22.399;21.096;19.445;18.350;17.142;2
447.590684;168.772740;17.956;17.273;16.418;15.878;15.298;2
754.553692;279.453508;23.332;21.960;20.390;19.285;18.063;2
481.084892;161.452196;22.913;21.514;19.777;18.627;17.359;2
665.823292;430.245732;19.607;18.784;17.689;16.993;16.253;2
246.915836; 42.858820;22.150;20.907;19.338;18.293;17.141;2
395.666812;576.401412;20.831;19.770;18.513;17.699;16.809;2
399.904892; 69.609412;19.940;19.005;17.872;17.150;16.372;2
115.724028;619.596388;18.547;17.959;16.905;16.242;15.583;2
615.505948; 88.742724;14.474;14.221;13.770;13.466;13.135;2
265.667228;628.389348;22.802;21.556;19.999;18.988;17.882;2
508.011836;479.910820;20.951;19.814;18.433;17.567;16.819;2
791.507708; 98.285444;21.095;20.040;18.670;17.792;16.846;2
622.862748;619.656228;23.244;21.783;19.972;18.772;17.448;2
158.323772;601.010084;21.584;20.508;18.981;18.060;17.192;2
744.587516;654.765060;23.497;21.050;18.268;16.615;14.964;2
160.605436;186.780356;23.525;22.284;20.520;19.440;18.386;2
171.048220;593.493476;21.507;20.518;19.073;18.213;17.405;2
503.413308;317.961604;23.314;21.974;20.438;19.342;18.184;2
737.556668;320.377732;22.661;21.567;19.894;18.826;17.720;2
714.748828;318.911652;18.929;18.310;17.214;16.522;15.829;2
227.662492;324.511972;22.195;21.185;19.654;18.726;17.829;2
691.992732;171.582404;23.365;21.928;20.172;19.017;17.742;2
795.076636;290.916388;21.839;21.051;19.626;18.718;17.783;2
187.100124;575.245092;17.440;16.792;16.003;15.496;14.942;2
608.649692;614.148484;20.527;19.480;18.191;17.366;16.471;2
157.652860;628.933188;22.984;22.053;20.467;19.474;18.465;2
745.856828;280.498596;17.656;17.094;16.224;15.673;15.101;2
774.879228;175.776836;20.108;19.413;18.209;17.435;16.635;2
111.802748;475.588612;20.706;19.636;18.318;17.467;16.539;2
802.539036;560.632164;23.484;22.371;20.707;19.694;18.699;2
327.108476;199.895524;19.471;18.843;17.667;16.934;16.210;2
548.453468;201.014884;22.348;21.087;19.541;18.602;17.759;2
112.837980;390.326820;21.479;20.562;19.084;18.168;17.272;2
456.537116;539.973988;23.244;21.879;20.348;19.267;18.132;2
324.897212;424.285668;19.262;18.678;17.568;16.842;16.082;2
226.977148;461.844772;24.381;22.458;20.627;19.305;17.690;2
600.894780;531.201796;17.084;16.465;15.654;15.136;14.575;2
129.754748;273.897892;20.722;19.733;18.533;17.754;16.896;2
695.383900;439.263972;21.728;20.778;19.404;18.518;17.575;2
361.049020;374.476260;21.277;19.441;17.125;15.742;14.354;2
311.046012;192.133220;18.122;17.474;16.343;15.661;15.041;2
500.812380;410.921988;17.579;16.915;16.035;15.446;14.800;2
614.879388;582.456164;20.177;19.221;18.059;17.300;16.465;2
365.681340;484.591716;13.865;13.569;13.115;12.805;12.468;2
278.766908;410.072964;20.851;19.930;18.660;17.847;16.984;2
366.304732;493.024932;23.065;22.054;20.437;19.401;18.325;2
671.968860;640.908580;21.821;20.589;19.097;18.110;17.022;2
491.471004;674.353860;12.930;12.570;12.099;11.778;11.432;2
380.775452;349.387812;17.952;17.112;16.086;15.398;14.646;2
101.651068;155.908548;20.280;19.449;18.307;17.577;16.796;2
308.231068;488.902660;15.007;14.835;14.076;13.615;13.185;2
220.824540;303.576068;19.862;19.031;17.953;17.268;16.528;2
386.308188; 95.446916;21.231;20.515;19.207;18.358;17.474;2
524.759292;260.884452;22.811;21.497;19.945;18.914;17.980;2
387.330396; 84.506404;20.156;19.208;18.050;17.294;16.460;2
